original_path,quarantine_path,kept_canonical,sha256
/Users/jm/Clinical/Presentations:Meeting/Meeting with Lisa Dixon/App Samples/RecoveryCompanion-Mockup.html,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Meeting with Lisa Dixon/App Samples/RecoveryCompanion-Mockup.html,/Users/jm/Code/reconnect-psychiatry-system/docs/project-management/Psychiatry-Unit-Education/06-external-meetings/2026-06-09_MaineHealth-Dinner/07-ecosystem-mockups/RecoveryCompanion-Mockup.html,dd56dacc45b447c2f7cae0f1b1c277709a39c26e65561dd53b06962fd1a5bbf6
/Users/jm/Clinical/reconnect-video-content/Scripts/04_Layer3_Relational_Connection.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/reconnect-video-content/Scripts/04_Layer3_Relational_Connection.md,/Users/jm/Code/reconnect-psychiatry-system/teaching/video-content/Scripts/04_Layer3_Relational_Connection.md,b65fd123483ede12d1841a0e471a72ec81eb92d6e9909ebf9d452f59cfe14d22
"/Users/jm/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/17 - Blos, P. (1967). The Second Individuation Process of Adolescence.pdf","/Users/jm/_Dedupe_Quarantine_2026-06-26/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/17 - Blos, P. (1967). The Second Individuation Process of Adolescence.pdf","/Users/jm/Gen Psych Resources/Psychodynamic Therapy Reading List/PDFs/17 - Blos, P. (1967). The Second Individuation Process of Adolescence.pdf",c67d1bbe89a6e4c608ca595a8916b458a6f87a776efaf300cd2be29a9258008a
"/Users/jm/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/29 - Kernberg, O. (1966). Structural Derivatives of Object Relationships. Int. J. Psycho-Anal.pdf","/Users/jm/_Dedupe_Quarantine_2026-06-26/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/29 - Kernberg, O. (1966). Structural Derivatives of Object Relationships. Int. J. Psycho-Anal.pdf","/Users/jm/Gen Psych Resources/Psychodynamic Therapy Reading List/PDFs/29 - Kernberg, O. (1966). Structural Derivatives of Object Relationships. Int. J. Psycho-Anal.pdf",a7d23393df20eeb781d2d3826d336e93530b1e9f945fb24f15223052422550f1
"/Users/jm/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/4 - Ogden, T. (1979). On Projective Identification.pdf","/Users/jm/_Dedupe_Quarantine_2026-06-26/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/4 - Ogden, T. (1979). On Projective Identification.pdf","/Users/jm/Gen Psych Resources/Psychodynamic Therapy Reading List/PDFs/4 - Ogden, T. (1979). On Projective Identification.pdf",f2986e8d936e7362c618b72ba6372d4f5e957bb9c861ea9acd44b42f8c4ccb65
"/Users/jm/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/52 - Gabbard, G.O. (2009). What is a Good Enough Termination.pdf","/Users/jm/_Dedupe_Quarantine_2026-06-26/Gen Psych Resources/PGY3 Psychotherapy Seminar/Psychodynamic Therapy Reading List/PDFs/52 - Gabbard, G.O. (2009). What is a Good Enough Termination.pdf","/Users/jm/Gen Psych Resources/Psychodynamic Therapy Reading List/PDFs/52 - Gabbard, G.O. (2009). What is a Good Enough Termination.pdf",2dc3c42e8afc9d2e1a83cde653446f914d834abbac8574e021811f7203148dfc
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Coping-During-the-Wait.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Coping-During-the-Wait.pdf,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Coping-During-the-Wait.pdf,301d1708e733c2f76fa8af33d0932305764e80262271b9341dc69fe722a47f4e
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Crisis-Resource-Card-Print.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Crisis-Resource-Card-Print.pdf,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Crisis-Resource-Card-Print.pdf,d3ed19722b38772f8682748d3fbc450697499ec2a411a7c257999159de8a26b1
"/Users/jm/Gen Psych Resources/PGY3 Psychotherapy Seminar/Articles, Lecture Slides and Handouts/Development Lectures/Oedipal Period/PGY-3 Psychotherapy Seminar – Oedipal Situation II + Latency (10-14-21).pdf","/Users/jm/_Dedupe_Quarantine_2026-06-26/Gen Psych Resources/PGY3 Psychotherapy Seminar/Articles, Lecture Slides and Handouts/Development Lectures/Oedipal Period/PGY-3 Psychotherapy Seminar – Oedipal Situation II + Latency (10-14-21).pdf",/Users/jm/Gen Psych Resources/files-2/PGY-3 Psychotherapy Seminar – Oedipal Situation II + Latency (10-14-21).pdf,249ee607ddf9abc535942670d29f58f5fc4f7c39236b71c978520c9d8639560a
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Safety-Plan-Worksheet.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Safety-Plan-Worksheet.pdf,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Safety-Plan-Worksheet.pdf,635c9357d2ed78000c96b83c1a473c41f3a0375bbfd4d33accdbdacb3dbcbcf4
/Users/jm/Clinical/reconnect-video-content/Therapeutic_Videos/The_Secret_Order_to_a_Crisis.mp4,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/reconnect-video-content/Therapeutic_Videos/The_Secret_Order_to_a_Crisis.mp4,/Users/jm/Media/Therapeutic-Videos/The_Secret_Order_to_a_Crisis.mp4,7dae37960fe1b231e785100928ccc388449cfbc0a948183f1f6d00b9123a61b8
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Digital/Your-Journey-Timeline-iPad.html,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Digital/Your-Journey-Timeline-iPad.html,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Digital/Your-Journey-Timeline-iPad.html,c6b296c835ee7b5b2a020a98868512d8ff4626305fea8ce876f2dca6e959268b
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.pdf,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.pdf,0ab6bba4067d8708e6a5dd9ed492ba112f48ebb6604bfd42cdde9e67807cadb9
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.docx,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Handouts/00_Facilitator_Run_of_Show.docx,b33a89dfe5d86932caa3277d12198aeaed01ec26d8563c479f1489f85c503a77
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/00_Inpatient_Safety_Audit_(Context).docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/00_Inpatient_Safety_Audit_(Context).docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/01_Strategy_Documents/04_Inpatient_Safety_Audit_and_Revisions.docx,ddd354e219a9f8d969a9308550c643ae4ca0d88540dd6ec6ad72368a7604a329
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/00_README.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/00_README.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/00_README.md,b8eac6f1a47ae5d052ffce56ded4c0687440434de7fbf17062525845c7ab7393
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/00_README_START_HERE.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/00_README_START_HERE.md,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/00_README_START_HERE.md,cb7815347c0f1b216b77fbf6207927f6fdbcdffdca14b407a865424618791c57
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/07_NotebookLM_Source_Packets/01_Evidence_Narrative.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/07_NotebookLM_Source_Packets/01_Evidence_Narrative.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/07_NotebookLM_Source_Packets/01_Evidence_Narrative.md,f605952466f75602d9b2de3c9eaa3e8bd724ca893e58d1da2c5d950359e5ee6e
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/07_Lethal_Means_Gun_Locks/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/07_Lethal_Means_Gun_Locks/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_LethalMeans_GunLocks_DRAFT.pdf,57484675ca9c74bd7b4101df8a4ede020905fabee6e6d06a54d9b38273ad459a
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/10_Sleep_Hygiene_Kit/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/10_Sleep_Hygiene_Kit/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_SleepHygiene_DRAFT.pdf,7b26a7f15f97849ac2ea2628db30a3c190014f8bc1d97fec76fd06dec3ab9b17
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/08_Pill_Organizer/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/08_Pill_Organizer/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_PillOrganizer_DRAFT.pdf,718c8137bdee93fdbfc579256ca6aae43bb63d85d59f8fac7fce352132d4f311
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/13_Memorial_Book_Recovery_Library/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/13_Memorial_Book_Recovery_Library/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_MemorialBook_RecoveryLib_DRAFT.pdf,cd8a88e4408ea6b0a533bd1b7e8f2787e94b8e81fa1848ed3f996c13e2c4f503
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/01_Outdoor_Therapeutic_Space/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/01_Outdoor_Therapeutic_Space/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_OutdoorSpace_DRAFT.pdf,4d5630ca3b489db99bf93af2d5fd4412d3bc09b53dd38bb0ac4e5859102f7fcf
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/01_Outdoor_Therapeutic_Space/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/01_Outdoor_Therapeutic_Space/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_OutdoorSpace_DRAFT.pdf,4d5630ca3b489db99bf93af2d5fd4412d3bc09b53dd38bb0ac4e5859102f7fcf
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_01_OutdoorTherapeuticSpace.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_01_OutdoorTherapeuticSpace.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_OutdoorSpace_DRAFT.pdf,4d5630ca3b489db99bf93af2d5fd4412d3bc09b53dd38bb0ac4e5859102f7fcf
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/02_Therapeutic_Meeting_Suite/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/02_Therapeutic_Meeting_Suite/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_MeetingSuite_DRAFT.pdf,0ccd1c3106fdf3ffc729e96dbf8c027a22d86793949395d479fe0b2498214634
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/02_Therapeutic_Meeting_Suite/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/02_Therapeutic_Meeting_Suite/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_MeetingSuite_DRAFT.pdf,0ccd1c3106fdf3ffc729e96dbf8c027a22d86793949395d479fe0b2498214634
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_02_TherapeuticMeetingSuite.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_02_TherapeuticMeetingSuite.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_MeetingSuite_DRAFT.pdf,0ccd1c3106fdf3ffc729e96dbf8c027a22d86793949395d479fe0b2498214634
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_03_PsychoedLibraryAudio.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/Files_to_Attach_to_Email/RequestForm_03_PsychoedLibraryAudio.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/Review_Packet_for_Russell_and_Wright/03_Psychoed_Library_Audio/01_RequestForm.pdf,ee9ddc0ebd3de3e947254b44de7041483d1b7a8613794f6bd9228b66811fe700
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/05_TIC_Training_and_Restoration_Room/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/05_TIC_Training_and_Restoration_Room/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_TIC_StaffRestoration_DRAFT.pdf,e799032a2b84fdb390cfa380017b2e66f41ebafcd9a0190b4b9d14992a155c1d
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/03_Telehealth_Only/01_RequestForm.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/02_Large_Requests/03_Telehealth_Only/01_RequestForm.pdf,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/RequestForm_TelehealthOnly_DRAFT.pdf,716a569f7cf57d24df69dcbb661866f98a1d34efecd9a413f543128656ea28f7
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/01_Strategy_Documents/01_Round2_Brainstorm.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/01_Strategy_Documents/01_Round2_Brainstorm.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/01_Round2_Brainstorm_Items_to_Reflect_On.docx,a092972eff40f89dab6d6927c4a26d87b887b6a71bf24ef7caf22c42d4445bad
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Condition-Inserts/01-Suicidal-Thoughts-Insert.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Condition-Inserts/01-Suicidal-Thoughts-Insert.pdf,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Condition-Inserts/01-Suicidal-Thoughts-Insert.pdf,887c373135345743e065368cbde7342b18a081e864652f4fc0ee364767168b5f
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/NotebookLM-Videos/01_Video_Source_The_Supportive_Husband.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/NotebookLM-Videos/01_Video_Source_The_Supportive_Husband.md,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/NotebookLM-Videos/01_Video_Source_The_Supportive_Husband.md,2375179c612f3f5d6c1d42decf6fca17f9b7bce1425fd55e15eb6a0282828f8a
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/01_Strategy_Documents/02_Implementation_Roadmap.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/01_Strategy_Documents/02_Implementation_Roadmap.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/02_Implementation_Roadmap.docx,05a1d629401b94fec56deb071c66c12cbc557ef90abb2c0969ecdd8d07da83d4
/Users/jm/Clinical/ED-Psych-Capstone/Patient-Materials/Condition-Inserts/02-Psychosis-Insert.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/ED-Psych-Capstone/Patient-Materials/Condition-Inserts/02-Psychosis-Insert.pdf,/Users/jm/Code/reconnect-psychiatry-system/teaching/ed-psych-capstone/Patient-Materials/Condition-Inserts/02-Psychosis-Insert.pdf,800742707a4bd6ad92c2f936db65285fc29c4c4b746940dbe8dd0d858b6a2871
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/14_Spiritual_Cart/02_SBAR.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/14_Spiritual_Cart/02_SBAR.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/SBAR_SpiritualCart_DRAFT.docx,562cc8eda038455cb1109bce381ec907c9c9c11597f16ec8e46788b8d5a6dcb2
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/06_Patient_Dignity_Closet/02_SBAR.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/06_Patient_Dignity_Closet/02_SBAR.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/SBAR_DignityCloset_DRAFT.docx,87869767368c090b5b35d883641e8e72c6d290bd79eb30a0efe9acc8b4cb8589
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/07_Lethal_Means_Gun_Locks/02_SBAR.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/07_Lethal_Means_Gun_Locks/02_SBAR.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/SBAR_LethalMeans_GunLocks_DRAFT.docx,761a94e0fbdb72051a5f9243e565bedf99765a7a0572b424db88676b8ab05ccc
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/10_Sleep_Hygiene_Kit/02_SBAR.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/10_Sleep_Hygiene_Kit/02_SBAR.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/SBAR_SleepHygiene_DRAFT.docx,b5b4f05d3dcc973aa90ec8128503ee1a66043a5e9da0cd63c67d82918d7f8007
/Users/jm/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/13_Memorial_Book_Recovery_Library/02_SBAR.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/BHU Annual Fund Brainstorm/Portfolio_FINAL_2026-04-30/03_Small_Requests/13_Memorial_Book_Recovery_Library/02_SBAR.docx,/Users/jm/Clinical/BHU Annual Fund Brainstorm/Drafts_2026-04-30/SBAR_MemorialBook_RecoveryLib_DRAFT.docx,13f885f46c6945526208817a619471493d75f3ebcc6de6f6b6d989ffea03f6b4
