category,source_page,source_title,link_text,url,final_url,content_type,filename,path,bytes,sha256
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Mania—Parent/Guardian of Child Age 6–17 (Adapted from the Altman Self-Rating Mania Scale [ASRM]),https://www.psychiatry.org/getmedia/ba6fc25e-9b55-486e-8fc0-14bd54b7c142/APA-DSM5TR-Level2ManiaParentOfChildAge6To17.pdf,https://www.psychiatry.org/getmedia/ba6fc25e-9b55-486e-8fc0-14bd54b7c142/APA-DSM5TR-Level2ManiaParentOfChildAge6To17.pdf,application/pdf,64ba852604_APA-DSM5TR-Level2ManiaParentOfChildAge6To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/64ba852604_APA-DSM5TR-Level2ManiaParentOfChildAge6To17.pdf,318541,64ba852604eeea8dfa4ee444ae0783bc1caab241281fde750b58f0eb0d8a566d
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Somatic Symptom—Child Age 11–17 (Patient Health Questionnaire 15 Somatic Symptom Severity Scale [PHQ-15]),https://www.psychiatry.org/getmedia/a2004fae-ba2e-4807-8a3c-69430aed2338/APA-DSM5TR-Level2SomaticSymptomChildAge11To17.pdf,https://www.psychiatry.org/getmedia/a2004fae-ba2e-4807-8a3c-69430aed2338/APA-DSM5TR-Level2SomaticSymptomChildAge11To17.pdf,application/pdf,e737224803_APA-DSM5TR-Level2SomaticSymptomChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/e737224803_APA-DSM5TR-Level2SomaticSymptomChildAge11To17.pdf,354318,e7372248038bf1d44a0e9e77ff9500b123b94fb10006c50f4586aa12dd8d0c72
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Sleep Disturbance—Child Age 11–17 (PROMIS—Sleep Disturbance—Short Form),https://www.psychiatry.org/getmedia/f4b112bd-0b43-451b-b5a9-e88495710c21/APA-DSM5TR-Level2SleepDisturbanceChildAge11To17.pdf,https://www.psychiatry.org/getmedia/f4b112bd-0b43-451b-b5a9-e88495710c21/APA-DSM5TR-Level2SleepDisturbanceChildAge11To17.pdf,application/pdf,78010f5b82_APA-DSM5TR-Level2SleepDisturbanceChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/78010f5b82_APA-DSM5TR-Level2SleepDisturbanceChildAge11To17.pdf,332755,78010f5b82874a438e050a064a69cb731f7cb8bb4abebc20fe5fb735464b377d
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Depression—Child Age 11–17 (PROMIS Emotional Distress—Depression—Pediatric Item Bank),https://www.psychiatry.org/getmedia/ade87498-9ead-40b5-b896-6b979f51d361/APA-DSM5TR-Level2DepressionChildAge11To17.pdf,https://www.psychiatry.org/getmedia/ade87498-9ead-40b5-b896-6b979f51d361/APA-DSM5TR-Level2DepressionChildAge11To17.pdf,application/pdf,350f222e37_APA-DSM5TR-Level2DepressionChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/350f222e37_APA-DSM5TR-Level2DepressionChildAge11To17.pdf,396255,350f222e37d159ad8c4c4cf1fd198290a3fc4f54c95f164d35cc31e1ebca821c
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Irritability—Child Age 11–17 (Affective Reactivity Index [ARI]),https://www.psychiatry.org/getmedia/071874b0-4b41-4dc6-81e0-ebbc9ce7137b/APA-DSM5TR-Level2IrritabilityChildAge11To17.pdf,https://www.psychiatry.org/getmedia/071874b0-4b41-4dc6-81e0-ebbc9ce7137b/APA-DSM5TR-Level2IrritabilityChildAge11To17.pdf,application/pdf,8a8341e6d6_APA-DSM5TR-Level2IrritabilityChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/8a8341e6d6_APA-DSM5TR-Level2IrritabilityChildAge11To17.pdf,344450,8a8341e6d6b0297e4a2a2c2dba45e762cf434b7689655d9416b650901789c5fc
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Mania—Child Age 11–17 (Altman Self-Rating Mania Scale [ASRM]),https://www.psychiatry.org/getmedia/b6e02e83-a91c-49de-8457-861f1858aecd/APA-DSM5TR-Level2ManiaChildAge11To17.pdf,https://www.psychiatry.org/getmedia/b6e02e83-a91c-49de-8457-861f1858aecd/APA-DSM5TR-Level2ManiaChildAge11To17.pdf,application/pdf,c5185d5e54_APA-DSM5TR-Level2ManiaChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/c5185d5e54_APA-DSM5TR-Level2ManiaChildAge11To17.pdf,211734,c5185d5e5463d9d6e8a67f240fc557ddd087a6636d23bef913de1cde925fcb68
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Anger—Child Age 11–17 (PROMIS Emotional Distress—Calibrated Anger Measure—Pediatric),https://www.psychiatry.org/getmedia/1212c1db-84b1-4d55-8eb3-f24fb7c0cc37/APA-DSM5TR-Level2AngerChildAge11To17.pdf,https://www.psychiatry.org/getmedia/1212c1db-84b1-4d55-8eb3-f24fb7c0cc37/APA-DSM5TR-Level2AngerChildAge11To17.pdf,application/pdf,2e5966ea95_APA-DSM5TR-Level2AngerChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/2e5966ea95_APA-DSM5TR-Level2AngerChildAge11To17.pdf,364861,2e5966ea9515870aabe98d96eef0b98a156f575dc659e73c468ae72c8fd5d6f3
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Substance Use—Child Age 11–17 (Adapted from the NIDA-Modified ASSIST),https://www.psychiatry.org/getmedia/fc0e0209-b230-4139-b4b1-10962293c80d/APA-DSM5TR-Level2SubstanceUseChildAge11To17.pdf,https://www.psychiatry.org/getmedia/fc0e0209-b230-4139-b4b1-10962293c80d/APA-DSM5TR-Level2SubstanceUseChildAge11To17.pdf,application/pdf,47c69c3127_APA-DSM5TR-Level2SubstanceUseChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/47c69c3127_APA-DSM5TR-Level2SubstanceUseChildAge11To17.pdf,336959,47c69c312700dd519c41319f04fad71088a346ed6ae05cb78859198297824fa4
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Anxiety—Child Age 11–17 (PROMIS Emotional Distress—Anxiety—Pediatric Item Bank),https://www.psychiatry.org/getmedia/1c618b9a-d320-45a7-8f9c-09c7ac81a238/APA-DSM5TR-Level2AnxietyChildAge11To17.pdf,https://www.psychiatry.org/getmedia/1c618b9a-d320-45a7-8f9c-09c7ac81a238/APA-DSM5TR-Level2AnxietyChildAge11To17.pdf,application/pdf,82c5fe5e00_APA-DSM5TR-Level2AnxietyChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/82c5fe5e00_APA-DSM5TR-Level2AnxietyChildAge11To17.pdf,374509,82c5fe5e007a3d0d7d4d8caf8c1b718c5cda9d00f6c70a700e66940b22fa24b0
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Level 2—Repetitive Thoughts and Behaviors—Child Age 11–17 (Adapted from the Children’s Florida Obsessive Compulsive Inventory [C-FOCI] Severity Scale),https://www.psychiatry.org/getmedia/9400a464-0506-445c-9cbe-fcff9695e89a/APA-DSM5TR-Level2RepetitiveThoughtsAndBehaviorsChildAge11To17.pdf,https://www.psychiatry.org/getmedia/9400a464-0506-445c-9cbe-fcff9695e89a/APA-DSM5TR-Level2RepetitiveThoughtsAndBehaviorsChildAge11To17.pdf,application/pdf,f41d1a1391_APA-DSM5TR-Level2RepetitiveThoughtsAndBehaviorsChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/f41d1a1391_APA-DSM5TR-Level2RepetitiveThoughtsAndBehaviorsChildAge11To17.pdf,374931,f41d1a1391ac25d242abeb971b1003ea3335167f1e6b49a69d200c24308ead17
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Depression—Adult (Patient Health Questionnaire [PHQ-9]),https://www.psychiatry.org/getmedia/a3986be5-94af-42e7-afce-19234c2f4998/APA-DSM5TR-SeverityMeasureForDepressionAdult.pdf,https://www.psychiatry.org/getmedia/a3986be5-94af-42e7-afce-19234c2f4998/APA-DSM5TR-SeverityMeasureForDepressionAdult.pdf,application/pdf,c227a9e072_APA-DSM5TR-SeverityMeasureForDepressionAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/c227a9e072_APA-DSM5TR-SeverityMeasureForDepressionAdult.pdf,183949,c227a9e072137bd999005827ed0d02426b9e754edac1808b4ec2c425a3ad71c4
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Separation Anxiety Disorder—Adult,https://www.psychiatry.org/getmedia/538a62c3-2e1e-4bc3-bafd-7a02efad4937/APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderAdult.pdf,https://www.psychiatry.org/getmedia/538a62c3-2e1e-4bc3-bafd-7a02efad4937/APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderAdult.pdf,application/pdf,b1dcb79d36_APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/b1dcb79d36_APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderAdult.pdf,250286,b1dcb79d36787a6157cb9980f585b2eb010ddf789ca0adb9c46a0504aa60b6b6
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Specific Phobia—Adult,https://www.psychiatry.org/getmedia/b281daed-b8a9-4d45-8d6f-6315ce8f784b/APA-DSM5TR-SeverityMeasureForSpecificPhobiaAdult.pdf,https://www.psychiatry.org/getmedia/b281daed-b8a9-4d45-8d6f-6315ce8f784b/APA-DSM5TR-SeverityMeasureForSpecificPhobiaAdult.pdf,application/pdf,10ad07c6f7_APA-DSM5TR-SeverityMeasureForSpecificPhobiaAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/10ad07c6f7_APA-DSM5TR-SeverityMeasureForSpecificPhobiaAdult.pdf,234486,10ad07c6f7ca876c5508dc14cc5a6203c6eaa86ba3e8c0d3940a84285eac2111
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Agoraphobia—Adult,https://www.psychiatry.org/getmedia/3345c156-1aac-4e29-ac61-1c6541cb39be/APA-DSM5TR-SeverityMeasureForAgoraphobiaAdult.pdf,https://www.psychiatry.org/getmedia/3345c156-1aac-4e29-ac61-1c6541cb39be/APA-DSM5TR-SeverityMeasureForAgoraphobiaAdult.pdf,application/pdf,fd012c2f91_APA-DSM5TR-SeverityMeasureForAgoraphobiaAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/fd012c2f91_APA-DSM5TR-SeverityMeasureForAgoraphobiaAdult.pdf,250061,fd012c2f91a6d99ae33defd1d53addff3e31d8d9e8fcb454f404db681c4a000c
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Social Anxiety Disorder (Social Phobia)—Adult,https://www.psychiatry.org/getmedia/69c11866-906c-4262-bfe3-753ac4ad2780/APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderAdult.pdf,https://www.psychiatry.org/getmedia/69c11866-906c-4262-bfe3-753ac4ad2780/APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderAdult.pdf,application/pdf,bbedd96b00_APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/bbedd96b00_APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderAdult.pdf,275919,bbedd96b003c995b929742a928dfd32d3a2bd87b76efe3f47ec5895ee461bce1
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Panic Disorder—Adult,https://www.psychiatry.org/getmedia/6ab8ea4f-e810-4c0c-b41c-16838293506d/APA-DSM5TR-SeverityMeasureForPanicDisorderAdult.pdf,https://www.psychiatry.org/getmedia/6ab8ea4f-e810-4c0c-b41c-16838293506d/APA-DSM5TR-SeverityMeasureForPanicDisorderAdult.pdf,application/pdf,4f63345d96_APA-DSM5TR-SeverityMeasureForPanicDisorderAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/4f63345d96_APA-DSM5TR-SeverityMeasureForPanicDisorderAdult.pdf,232656,4f63345d964a4d65552c2ae1d00c54bd048019008753084844c9e5487cd1c897
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Generalized Anxiety Disorder—Adult,https://www.psychiatry.org/getmedia/b1a256c4-1304-4610-8aca-0cc70b46ff53/APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderAdult.pdf,https://www.psychiatry.org/getmedia/b1a256c4-1304-4610-8aca-0cc70b46ff53/APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderAdult.pdf,application/pdf,b92a3427f2_APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/b92a3427f2_APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderAdult.pdf,251115,b92a3427f2ffc96b2f156de3719b6bf47293f9e3eadb1e73e01f44f23fa06d60
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity of Posttraumatic Stress Symptoms—Adult (National Stressful Events Survey PTSD Short Scale [NSESS]),https://www.psychiatry.org/getmedia/1af5dc37-6370-4e72-94d8-e0224d8495f8/APA-DSM5TR-SeverityOfPosttraumaticStressSymptomsAdult.pdf,https://www.psychiatry.org/getmedia/1af5dc37-6370-4e72-94d8-e0224d8495f8/APA-DSM5TR-SeverityOfPosttraumaticStressSymptomsAdult.pdf,application/pdf,9cdba14934_APA-DSM5TR-SeverityOfPosttraumaticStressSymptomsAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/9cdba14934_APA-DSM5TR-SeverityOfPosttraumaticStressSymptomsAdult.pdf,251771,9cdba14934302cce048e5386cbfbfa2664e65428429214103d6a6288a3c5eac0
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity of Acute Stress Symptoms—Adult (National Stressful Events Survey Acute Stress Disorder Short Scale [NSESS]),https://www.psychiatry.org/getmedia/364c20fa-25a5-43cb-b6ad-a4b230ef5b70/APA-DSM5TR-SeverityOfAcuteStressSymptomsAdult.pdf,https://www.psychiatry.org/getmedia/364c20fa-25a5-43cb-b6ad-a4b230ef5b70/APA-DSM5TR-SeverityOfAcuteStressSymptomsAdult.pdf,application/pdf,5aa304f66f_APA-DSM5TR-SeverityOfAcuteStressSymptomsAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/5aa304f66f_APA-DSM5TR-SeverityOfAcuteStressSymptomsAdult.pdf,245731,5aa304f66ff00db39a99f056320bb7c224f369731a0a4bc7e103b802803da753
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity of Dissociative Symptoms—Adult (Brief Dissociative Experiences Scale [DES-B]),https://www.psychiatry.org/getmedia/40a74f7f-d18c-4088-8464-653073c74452/APA-DSM5TR-SeverityOfDissociativeSymptomsAdult.pdf,https://www.psychiatry.org/getmedia/40a74f7f-d18c-4088-8464-653073c74452/APA-DSM5TR-SeverityOfDissociativeSymptomsAdult.pdf,application/pdf,1a08fde1ff_APA-DSM5TR-SeverityOfDissociativeSymptomsAdult.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/1a08fde1ff_APA-DSM5TR-SeverityOfDissociativeSymptomsAdult.pdf,175992,1a08fde1ffddb4fb2ded2084d8b6ecc9587d1dffbe2f7194350cfe399924046e
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Depression—Child Age 11–17 (PHQ-9 modified for Adolescents [PHQ-A]—Adapted),https://www.psychiatry.org/getmedia/5bffce7c-6ad1-4621-8f90-d3f1b8c28b8b/APA-DSM5TR-SeverityMeasureForDepressionChildAge11To17.pdf,https://www.psychiatry.org/getmedia/5bffce7c-6ad1-4621-8f90-d3f1b8c28b8b/APA-DSM5TR-SeverityMeasureForDepressionChildAge11To17.pdf,application/pdf,1a376abf80_APA-DSM5TR-SeverityMeasureForDepressionChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/1a376abf80_APA-DSM5TR-SeverityMeasureForDepressionChildAge11To17.pdf,158614,1a376abf805591605d18d0adabc214eb0be25a377749f92409fbe5a1bcb4eaa3
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Separation Anxiety Disorder—Child Age 11–17,https://www.psychiatry.org/getmedia/b7a64e97-7bb5-46d7-9e75-69a16de1049d/APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderChildAge11To17.pdf,https://www.psychiatry.org/getmedia/b7a64e97-7bb5-46d7-9e75-69a16de1049d/APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderChildAge11To17.pdf,application/pdf,42043ad662_APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/42043ad662_APA-DSM5TR-SeverityMeasureForSeparationAnxietyDisorderChildAge11To17.pdf,250682,42043ad66261ffebda8cde85fad831e0eb03a5535c7a1221e3f823a14023b220
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Specific Phobia—Child Age 11–17,https://www.psychiatry.org/getmedia/d7db0c92-8f11-445a-936e-cd6bc9f45480/APA-DSM5TR-SeverityMeasureForSpecificPhobiaChildAge11To17.pdf,https://www.psychiatry.org/getmedia/d7db0c92-8f11-445a-936e-cd6bc9f45480/APA-DSM5TR-SeverityMeasureForSpecificPhobiaChildAge11To17.pdf,application/pdf,d3f01a4c4f_APA-DSM5TR-SeverityMeasureForSpecificPhobiaChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d3f01a4c4f_APA-DSM5TR-SeverityMeasureForSpecificPhobiaChildAge11To17.pdf,253472,d3f01a4c4f1f1fe94e683f28b713c0e7e3316060fdcdb197790b00564b5ddd8e
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Generalized Anxiety Disorder—Child Age 11–17,https://www.psychiatry.org/getmedia/73e293d0-6355-4258-9cd3-2fc8a5c5b830/APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderChildAge11To17.pdf,https://www.psychiatry.org/getmedia/73e293d0-6355-4258-9cd3-2fc8a5c5b830/APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderChildAge11To17.pdf,application/pdf,8d7708f338_APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/8d7708f338_APA-DSM5TR-SeverityMeasureForGeneralizedAnxietyDisorderChildAge11To17.pdf,251642,8d7708f338eccb601de844725a360137f00af3f422380b1cb113d166c37f36b4
DSM assessment measures,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/assessment-measures,Psychiatry.org - DSM-5-TR Online Assessment Measures,Severity Measure for Social Anxiety Disorder (Social Phobia)—Child Age 11–17,https://www.psychiatry.org/getmedia/3b328005-dc9a-4c3a-8b8d-56f8017af73b/APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderChildAge11To17.pdf,https://www.psychiatry.org/getmedia/3b328005-dc9a-4c3a-8b8d-56f8017af73b/APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderChildAge11To17.pdf,application/pdf,c934457592_APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderChildAge11To17.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/c934457592_APA-DSM5TR-SeverityMeasureForSocialAnxietyDisorderChildAge11To17.pdf,276370,c9344575929609892c13a571148fde314b8acf7ed506b9efc336edeb5727c551
